QP_name,Regularization,Iteration,Cost,Decomp_Flop,Status
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_8,PM_MIRROR,26,-0.5913707700836589,4397.25,0
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_8,PM_GMW,21,-0.5913707696243437,1093.75,0
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_8,INERTIA_LM,42,-0.3217125697136766,3347,0
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_9,NO_REGULARIZE,10,0.8532037076811332,467,1
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_9,PM_MIRROR,29,-0.374210078135328,3117.75,0
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_9,PM_GMW,30,-0.37421009816463624,1552.5,0
dubins_car_parallel_parking_FU_INDE_RE_INDE_status_4_iter_9,INERTIA_LM,120,-0.374210104973343,7572,2
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_12,NO_REGULARIZE,2,-2.838490110515908,140,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_12,PM_MIRROR,48,-9925.22184780687,12662.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_12,PM_GMW,49,-9925.221848328541,5180.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_12,INERTIA_LM,120,-8586.13154780192,21932,2
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_13,NO_REGULARIZE,2,-9.875455030679758,144,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_13,PM_MIRROR,32,-6919.6911762839945,6773.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_13,PM_GMW,33,-6919.691177441819,3422.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_13,INERTIA_LM,38,-6919.691176404405,5264,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_14,NO_REGULARIZE,2,1.2439095442558377,142,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_14,PM_MIRROR,106,-5617.470098259698,32280.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_14,PM_GMW,49,-8644.164683930425,5092.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_14,INERTIA_LM,111,-8644.164684411411,17162,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_15,NO_REGULARIZE,2,10.306094062629949,144,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_15,PM_MIRROR,41,-3432.895683984107,9818.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_15,PM_GMW,46,-4542.834671997965,4775.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_15,INERTIA_LM,93,-3432.8956841610197,13109,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_16,NO_REGULARIZE,2,1.111494538476875,146,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_16,PM_MIRROR,50,-11331.21632977694,10479.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_16,PM_GMW,52,-11331.216330828824,5410.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_16,INERTIA_LM,108,-11331.216330706557,16882,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_17,NO_REGULARIZE,3,-15.373187777532465,237,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_17,PM_MIRROR,49,-7719.38131252172,9903.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_17,PM_GMW,48,-7719.381311718276,4966.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_17,INERTIA_LM,46,-7719.3813111546715,6650,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_18,NO_REGULARIZE,3,4.675226722046178,236,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_18,PM_MIRROR,55,-5226.737935726199,11456.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_18,PM_GMW,55,-5226.73793663385,5718.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_18,INERTIA_LM,98,-5226.737936234967,14335,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_19,NO_REGULARIZE,3,0.6332438874334982,234,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_19,PM_MIRROR,86,-12092.660161383967,21227.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_19,PM_GMW,96,-12092.660162818198,10142.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_19,INERTIA_LM,120,-7875.258964994417,24103,2
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_20,NO_REGULARIZE,3,1.0333462686758157,237,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_20,PM_MIRROR,64,-6336.504979392873,17836.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_20,PM_GMW,57,-6336.504979669342,6050.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_20,INERTIA_LM,120,-3021.8401794371757,23374,2
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_21,NO_REGULARIZE,3,-1.9955824141199876,242,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_21,PM_MIRROR,48,-6048.097023203146,12185.75,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_21,PM_GMW,48,-6048.097024417736,5071.25,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_21,INERTIA_LM,63,-6048.097023664249,9354,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_22,NO_REGULARIZE,3,-7.500608031438025,243,1
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_22,PM_MIRROR,44,-5889.803215382429,11071.0,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_22,PM_GMW,46,-5889.803215815577,4862.5,0
free_flying_robot_FU_INDE_RE_INDE_status_4_iter_22,INERTIA_LM,48,-5889.803215769799,6942,0
